Ax (m/s^2),Ay (m/s^2),Az (m/s^2),Gx (deg/sec),Gy (deg/sec),Gz (deg/sec),Mx (mTesla),My (mTesla),Mz (mTesla),Temp (C)
0.0,0.0,13.296432099819633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001799345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209982001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001802765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.8069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001801255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.2964320998194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.2964320998197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001805465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.8070000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001799825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.29643209981966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001798315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900179681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000001452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900181299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.3175679001804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80700000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790017953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099818986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.80699999999942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.872197799455321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.317567900180249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.806999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099819704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.74180220054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.296432099820187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.807000000000649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.31756790018073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
